"date","inspection_type","score","facility_name","address1","address2","facility_id","inspection_id_tag"
"08/01/2023","ROUTINE INSPECTION","99%","FAMILY DOLLAR #30307","1326 S FLORISSANT RD","SAINT LOUIS, MO 63121-1107","FA0004613","DAPLEWBFJ"
"07/19/2022","ROUTINE INSPECTION","100%","FAMILY DOLLAR #30307","1326 S FLORISSANT RD","SAINT LOUIS, MO 63121-1107","FA0004613","DAY056V8T"
"09/27/2024","ROUTINE INSPECTION","100%","FAMILY DOLLAR #30926","5251 JENNINGS STATION RD","JENNINGS, MO 63136","FA0006658","DA1B0EYF7"
"12/21/2023","ROUTINE INSPECTION","99%","FAMILY DOLLAR #30926","5251 JENNINGS STATION RD","JENNINGS, MO 63136","FA0006658","DABT0XBOA"
"09/13/2022","ROUTINE INSPECTION","98%","FAMILY DOLLAR #30926","5251 JENNINGS STATION RD","JENNINGS, MO 63136","FA0006658","DAV67DHAF"
"03/11/2024","FOLLOW UP INSPECTION","100%","FAMILY DOLLAR #31514","1605 HUMES LN","FLORISSANT, MO 63031","FA0007714","DAEK4EEIG"
"03/04/2024","ROUTINE INSPECTION","94%","FAMILY DOLLAR #31514","1605 HUMES LN","FLORISSANT, MO 63031","FA0007714","DALJJKPTN"
"12/21/2022","ROUTINE INSPECTION","99%","FAMILY DOLLAR #31514","1605 HUMES LN","FLORISSANT, MO 63031","FA0007714","DAXAI0KIV"
"09/18/2024","ROUTINE INSPECTION","99%","FAMILY DOLLAR #31724","35 BLACK JACK CT","BLACK JACK, MO 63033-7101","FA0007713","DA2S10QUR"
"10/10/2023","ROUTINE INSPECTION","100%","FAMILY DOLLAR #31724","35 BLACK JACK CT","BLACK JACK, MO 63033-7101","FA0007713","DAE4IUM7H"
"04/14/2022","ROUTINE INSPECTION","99%","FAMILY DOLLAR #31724","35 BLACK JACK CT","BLACK JACK, MO 63033-7101","FA0007713","DACSDOFLW"
"10/14/2024","ROUTINE INSPECTION","100%","FAMILY DOLLAR #31827","1120 N. FLORISSANT RD","FERGUSON, MO 63135","FA0007729","DAI8JR820"
"08/16/2023","ROUTINE INSPECTION","98%","FAMILY DOLLAR #31827","1120 N. FLORISSANT RD","FERGUSON, MO 63135","FA0007729","DAH7B3FKJ"
"08/23/2022","ROUTINE INSPECTION","98%","FAMILY DOLLAR #31827","1120 N. FLORISSANT RD","FERGUSON, MO 63135","FA0007729","DAYMSYSB8"
"10/30/2024","ROUTINE INSPECTION","99%","FAMILY DOLLAR #31929","10809 NEW HALLS FERRY RD","SAINT LOUIS, MO 63136","FA0008215","DAV0XJ70A"
"11/06/2023","FOLLOW UP INSPECTION","100%","FAMILY DOLLAR #31929","10809 NEW HALLS FERRY RD","SAINT LOUIS, MO 63136","FA0008215","DA9L6NYMN"
"09/28/2023","ROUTINE INSPECTION","97%","FAMILY DOLLAR #31929","10809 NEW HALLS FERRY RD","SAINT LOUIS, MO 63136","FA0008215","DAOVUTWHI"
"10/05/2022","ROUTINE INSPECTION","100%","FAMILY DOLLAR #31929","10809 NEW HALLS FERRY RD","SAINT LOUIS, MO 63136","FA0008215","DAE6P2KZQ"
"09/12/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #3352","10034 W FLORISSANT AVE","SAINT LOUIS, MO 63136-2102","FA0004610","DAMYCS0MD"
"10/30/2023","ROUTINE INSPECTION","95%","FAMILY DOLLAR #3352","10034 W FLORISSANT AVE","SAINT LOUIS, MO 63136-2102","FA0004610","DANCVVACB"
"09/19/2022","ROUTINE INSPECTION","97%","FAMILY DOLLAR #3352","10034 W FLORISSANT AVE","SAINT LOUIS, MO 63136-2102","FA0004610","DAKDBL7EQ"
"11/21/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #3400","12950 NEW HALLS FERRY RD","FLORISSANT, MO 63033-4035","FA0004609","DAN0ORDMT"
"10/18/2023","ROUTINE INSPECTION","100%","FAMILY DOLLAR #3400","12950 NEW HALLS FERRY RD","FLORISSANT, MO 63033-4035","FA0004609","DAO1G60YP"
"05/13/2022","ROUTINE INSPECTION","100%","FAMILY DOLLAR #3400","12950 NEW HALLS FERRY RD","FLORISSANT, MO 63033-4035","FA0004609","DAMCHMY0L"
"05/28/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #3824","10035 BELLEFONTAINE RD","SAINT LOUIS, MO 63137-1935","FA0004608","DASZSOECH"
"12/13/2023","ROUTINE INSPECTION","98%","FAMILY DOLLAR #3824","10035 BELLEFONTAINE RD","SAINT LOUIS, MO 63137-1935","FA0004608","DARJQZKLI"
"12/21/2022","ROUTINE INSPECTION","98%","FAMILY DOLLAR #3824","10035 BELLEFONTAINE RD","SAINT LOUIS, MO 63137-1935","FA0004608","DAWMEO0GX"
"02/21/2024","ROUTINE INSPECTION","97%","FAMILY DOLLAR #4270","7935 PAGE AVE","SAINT LOUIS, MO 63133-1127","FA0004607","DA2QMKVOC"
"10/30/2023","ROUTINE INSPECTION","98%","FAMILY DOLLAR #4270","7935 PAGE AVE","SAINT LOUIS, MO 63133-1127","FA0004607","DAUQ90T3S"
"06/24/2022","ROUTINE INSPECTION","96%","FAMILY DOLLAR #4270","7935 PAGE AVE","SAINT LOUIS, MO 63133-1127","FA0004607","DAWEZLZ6X"
"03/01/2024","2ND FOLLOW UP INSPECTION","96%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DALGYYWO2"
"02/14/2024","FOLLOW UP INSPECTION","94%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DAETO8WPE"
"01/24/2024","FOLLOW UP INSPECTION","100%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DAQE03LKP"
"01/24/2024","ROUTINE INSPECTION","94%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DAQMXSOY1"
"01/23/2024","FOLLOW UP INSPECTION","100%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DA2BGVFGA"
"01/20/2023","ROUTINE INSPECTION","98%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DAIJ0QBK0"
"03/03/2022","ROUTINE INSPECTION","99%","FAMILY DOLLAR #5065","12115 BELLEFONTAINE RD","SAINT LOUIS, MO 63138-1906","FA0004606","DA2YYVHHQ"
"06/06/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #5628","8919 NATURAL BRIDGE RD","SAINT LOUIS, MO 63121-3916","FA0004605","DAROE8CCO"
"05/25/2023","ROUTINE INSPECTION","98%","FAMILY DOLLAR #5628","8919 NATURAL BRIDGE RD","SAINT LOUIS, MO 63121-3916","FA0004605","DAANQZ038"
"10/18/2024","ROUTINE INSPECTION","99%","FAMILY DOLLAR #5862","9882 HALLS FERRY RD","SAINT LOUIS, MO 63136-4017","FA0004603","DAAXH02ME"
"10/18/2023","ROUTINE INSPECTION","97%","FAMILY DOLLAR #5862","9882 HALLS FERRY RD","SAINT LOUIS, MO 63136-4017","FA0004603","DAW2AXUQ3"
"11/09/2022","ROUTINE INSPECTION","96%","FAMILY DOLLAR #5862","9882 HALLS FERRY RD","SAINT LOUIS, MO 63136-4017","FA0004603","DAKYRWAH8"
"03/22/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #5929","6215 WELLS AVE","SAINT LOUIS, MO 63133-2252","FA0004602","DARG2W07S"
"08/21/2023","ROUTINE INSPECTION","97%","FAMILY DOLLAR #5929","6215 WELLS AVE","SAINT LOUIS, MO 63133-2252","FA0004602","DALXXFRJO"
"08/15/2022","ROUTINE INSPECTION","97%","FAMILY DOLLAR #5929","6215 WELLS AVE","SAINT LOUIS, MO 63133-2252","FA0004602","DA5GB8GE3"
"03/13/2024","ROUTINE INSPECTION","99%","FAMILY DOLLAR #6399","9474 LACKLAND RD","SAINT LOUIS, MO 63114-3635","FA0003307","DA0BWKW03"
"09/08/2023","ROUTINE INSPECTION","100%","FAMILY DOLLAR #6399","9474 LACKLAND RD","SAINT LOUIS, MO 63114-3635","FA0003307","DATQ3YK06"
"08/17/2022","ROUTINE INSPECTION","100%","FAMILY DOLLAR #6399","9474 LACKLAND RD","SAINT LOUIS, MO 63114-3635","FA0003307","DAIRHQQO6"
"09/26/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #6662","7451 N LINDBERGH BLVD","HAZELWOOD, MO 63042-2120","FA0004598","DAW1GO5AU"
"10/17/2023","ROUTINE INSPECTION","99%","FAMILY DOLLAR #6662","7451 N LINDBERGH BLVD","HAZELWOOD, MO 63042-2120","FA0004598","DAF0NPHPI"
"09/26/2022","ROUTINE INSPECTION","97%","FAMILY DOLLAR #6662","7451 N LINDBERGH BLVD","HAZELWOOD, MO 63042-2120","FA0004598","DAUULJK0M"
"10/04/2024","ROUTINE INSPECTION","100%","FAMILY DOLLAR #6945","6440 W FLORISSANT AVE","SAINT LOUIS, MO 63136-3623","FA0004596","DAXJ2JA1L"
"10/31/2023","ROUTINE INSPECTION","95%","FAMILY DOLLAR #6945","6440 W FLORISSANT AVE","SAINT LOUIS, MO 63136-3623","FA0004596","DABANNGAE"
"10/27/2022","ROUTINE INSPECTION","96%","FAMILY DOLLAR #6945","6440 W FLORISSANT AVE","SAINT LOUIS, MO 63136-3623","FA0004596","DANBOIHVD"
"10/11/2024","ROUTINE INSPECTION","98%","FAMILY DOLLAR #8220","9070 W FLORISSANT AVE","SAINT LOUIS, MO 63136-1419","FA0004595","DAAL2A4N5"
"10/20/2023","ROUTINE INSPECTION","98%","FAMILY DOLLAR #8220","9070 W FLORISSANT AVE","SAINT LOUIS, MO 63136-1419","FA0004595","DAVKXAK3D"
"03/24/2022","ROUTINE INSPECTION","94%","FAMILY DOLLAR #8220","9070 W FLORISSANT AVE","SAINT LOUIS, MO 63136-1419","FA0004595","DAHYY4X6I"
"12/04/2024","ROUTINE INSPECTION","97%","FAMILY DOLLAR #8743","2568 N HIGHWAY 67","FLORISSANT, MO 63033-2038","FA0004593","DAIH9AL8Y"
"10/23/2023","ROUTINE INSPECTION","99%","FAMILY DOLLAR #8743","2568 N HIGHWAY 67","FLORISSANT, MO 63033-2038","FA0004593","DAFL0YKH3"
"05/13/2022","ROUTINE INSPECTION","100%","FAMILY DOLLAR #8743","2568 N HIGHWAY 67","FLORISSANT, MO 63033-2038","FA0004593","DAUI0SKWS"
"07/30/2024","ROUTINE INSPECTION","100%","FAMILY DOLLAR STORE #31336","10443 PAGE AVE","SAINT LOUIS, MO 63132","FA0006930","DAE0KIC0J"
"11/08/2023","ROUTINE INSPECTION","100%","FAMILY DOLLAR STORE #31336","10443 PAGE AVE","SAINT LOUIS, MO 63132","FA0006930","DACJEIK5V"
"07/10/2023","ROUTINE INSPECTION","99%","FAMILY DOLLAR STORE #31336","10443 PAGE AVE","SAINT LOUIS, MO 63132","FA0006930","DAIIYNTWL"
"06/13/2022","ROUTINE INSPECTION","99%","FAMILY DOLLAR STORE #31336","10443 PAGE AVE","SAINT LOUIS, MO 63132","FA0006930","DA0TCAIYB"
"09/30/2024","ROUTINE INSPECTION","99%","FAMILY GOLF AND LEARNING CENTER","3717 TREE COURT INDUSTRIAL","SAINT LOUIS, MO 63122","FA0009125","DAEJYRFD0"
"04/09/2024","ROUTINE INSPECTION","99%","FAMILY GOLF AND LEARNING CENTER","3717 TREE COURT INDUSTRIAL","SAINT LOUIS, MO 63122","FA0009125","DALMCIEL3"
"10/23/2023","ROUTINE INSPECTION","98%","FAMILY GOLF AND LEARNING CENTER","3717 TREE COURT INDUSTRIAL","SAINT LOUIS, MO 63122","FA0009125","DAAPFVWR2"
"04/27/2023","ROUTINE INSPECTION","99%","FAMILY GOLF AND LEARNING CENTER","3717 TREE COURT INDUSTRIAL","SAINT LOUIS, MO 63122","FA0009125","DAZDNMLPF"
"10/19/2022","ROUTINE INSPECTION","99%","FAMILY GOLF AND LEARNING CENTER","3717 TREE COURT INDUSTRIAL","SAINT LOUIS, MO 63122","FA0009125","DAFUKAQAH"
"03/09/2022","ROUTINE INSPECTION","98%","FAMILY GOLF AND LEARNING CENTER","3717 TREE COURT INDUSTRIAL","SAINT LOUIS, MO 63122","FA0009125","DALLOTPZ6"
"06/24/2024","ROUTINE INSPECTION","96%","FAMOUS WOK","18511 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0006467","DAKLERPMI"
"02/21/2024","ROUTINE INSPECTION","96%","FAMOUS WOK","18511 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0006467","DAVBYZEP5"
"05/30/2023","ROUTINE INSPECTION","95%","FAMOUS WOK","18511 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0006467","DAWATKX33"
"01/27/2023","ROUTINE INSPECTION","99%","FAMOUS WOK","18511 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0006467","DAZDQ2F7S"
"04/28/2022","ROUTINE INSPECTION","99%","FAMOUS WOK","18511 OUTLET BLVD","CHESTERFIELD, MO 63005","FA0006467","DAIU4LZVK"
"09/04/2024","ROUTINE INSPECTION","96%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DAHK9MIME"
"05/21/2024","ROUTINE INSPECTION","98%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DAUIPAMFA"
"01/30/2024","ROUTINE INSPECTION","98%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DATJ4VACK"
"09/26/2023","ROUTINE INSPECTION","99%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DA9CTKMCT"
"05/11/2023","ROUTINE INSPECTION","97%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DAI3PKKM9"
"01/11/2023","ROUTINE INSPECTION","99%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DAXNA1PYG"
"08/31/2022","ROUTINE INSPECTION","98%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DAEWLX0H0"
"04/28/2022","ROUTINE INSPECTION","98%","FANDANGOS SPORTS BAR & GRILL","2940 DOUGHERTY FERRY RD","SAINT LOUIS, MO 63122-3366","FA0004587","DASQQDG4G"
"03/19/2024","ROUTINE INSPECTION","98%","FARACI PIZZA","15430 MANCHESTER RD","BALLWIN, MO 63011-3029","FA0004586","DAANNQFIT"
"07/19/2023","FOLLOW UP INSPECTION","91%","FARACI PIZZA","15430 MANCHESTER RD","BALLWIN, MO 63011-3029","FA0004586","DAJKUZNI0"
"07/18/2023","ROUTINE INSPECTION","83%","FARACI PIZZA","15430 MANCHESTER RD","BALLWIN, MO 63011-3029","FA0004586","DAGAOY040"
"11/01/2022","ROUTINE INSPECTION","100%","FARACI PIZZA","15430 MANCHESTER RD","BALLWIN, MO 63011-3029","FA0004586","DAU2QTPCW"
"03/10/2022","ROUTINE INSPECTION","100%","FARACI PIZZA","15430 MANCHESTER RD","BALLWIN, MO 63011-3029","FA0004586","DAMMQPVIR"
"12/16/2024","FOLLOW UP INSPECTION","99%","FARACIS PIZZA","520 S FLORISSANT RD","SAINT LOUIS, MO 63135-2946","FA0003319","DAHSRIX4Y"
"12/04/2024","ROUTINE INSPECTION","94%","FARACIS PIZZA","520 S FLORISSANT RD","SAINT LOUIS, MO 63135-2946","FA0003319","DA7ATN10L"
"06/08/2023","ROUTINE INSPECTION","9%","FARACIS PIZZA","520 S FLORISSANT RD","SAINT LOUIS, MO 63135-2946","FA0003319","DAR1XM2WM"
"12/01/2022","ROUTINE INSPECTION","98%","FARACIS PIZZA","520 S FLORISSANT RD","SAINT LOUIS, MO 63135-2946","FA0003319","DALBG6CO7"
"04/14/2022","ROUTINE INSPECTION","98%","FARACIS PIZZA","520 S FLORISSANT RD","SAINT LOUIS, MO 63135-2946","FA0003319","DA8YMKHVB"
"10/10/2024","ROUTINE INSPECTION","100%","FAROTTOS PIZZERIA","9525 MANCHESTER RD","SAINT LOUIS, MO 63119","FA0003323","DATEH7H03"
"06/05/2024","ROUTINE INSPECTION","100%","FAROTTOS PIZZERIA","9525 MANCHESTER RD","SAINT LOUIS, MO 63119","FA0003323","DAE0C44EX"
"02/07/2024","ROUTINE INSPECTION","98%","FAROTTOS PIZZERIA","9525 MANCHESTER RD","SAINT LOUIS, MO 63119","FA0003323","DAXGE903N"
"10/03/2023","ROUTINE INSPECTION","95%","FAROTTOS PIZZERIA","9525 MANCHESTER RD","SAINT LOUIS, MO 63119","FA0003323","DABQGMJTW"
"09/22/2022","FOLLOW UP INSPECTION","100%","FAROTTOS PIZZERIA","9525 MANCHESTER RD","SAINT LOUIS, MO 63119","FA0003323","DAQRXN3M9"
"08/31/2022","ROUTINE INSPECTION","97%","FAROTTOS PIZZERIA","9525 MANCHESTER RD","SAINT LOUIS, MO 63119","FA0003323","DAC0ELK88"
"03/27/2024","ROUTINE INSPECTION","93%","FAZOLI'S","12341 ST CHARLES ROCK RD","BRIDGETON, MO 63044","FA0008423","DAVNRGXFV"
"11/06/2023","ROUTINE INSPECTION","99%","FAZOLI'S","12341 ST CHARLES ROCK RD","BRIDGETON, MO 63044","FA0008423","DAZ22BTRH"
"09/12/2022","2ND FOLLOW UP INSPECTION","97%","FAZOLI'S","12341 ST CHARLES ROCK RD","BRIDGETON, MO 63044","FA0008423","DAMKNXAVA"
"08/31/2022","FOLLOW UP INSPECTION","93%","FAZOLI'S","12341 ST CHARLES ROCK RD","BRIDGETON, MO 63044","FA0008423","DABV9AJIR"
"08/14/2022","ROUTINE INSPECTION","92%","FAZOLI'S","12341 ST CHARLES ROCK RD","BRIDGETON, MO 63044","FA0008423","DAVRZ352D"
"06/20/2024","ROUTINE INSPECTION","95%","FEDERHOFERS BAKERY","9005 GRAVOIS RD","SAINT LOUIS, MO 63123-4625","FA0003328","DABJY2QWX"
"06/01/2023","ROUTINE INSPECTION","98%","FEDERHOFERS BAKERY","9005 GRAVOIS RD","SAINT LOUIS, MO 63123-4625","FA0003328","DAPNHEHHN"
"06/29/2022","ROUTINE INSPECTION","99%","FEDERHOFERS BAKERY","9005 GRAVOIS RD","SAINT LOUIS, MO 63123-4625","FA0003328","DAM49ORVE"
"09/06/2022","ROUTINE INSPECTION","99%","FEED MY PEOPLE SOUTH COUNTY","171 KINGSTON DR","SAINT LOUIS, MO 63125-2906","FA0002100","DAHGDE0FV"
"09/23/2024","3RD FOLLOW UP INSPECTION","100%","FENG CHA CREVE COEUR","725 N NEW BALLAS RD","CREVE COEUR, MO 63141","FA0010734","DAOC7YIXG"
"09/04/2024","2ND FOLLOW UP INSPECTION","94%","FENG CHA CREVE COEUR","725 N NEW BALLAS RD","CREVE COEUR, MO 63141","FA0010734","DAB1JGVPJ"
"08/19/2024","FOLLOW UP INSPECTION","92%","FENG CHA CREVE COEUR","725 N NEW BALLAS RD","CREVE COEUR, MO 63141","FA0010734","DAEEWSXL5"
"08/07/2024","ROUTINE INSPECTION","90%","FENG CHA CREVE COEUR","725 N NEW BALLAS RD","CREVE COEUR, MO 63141","FA0010734","DAIXOFCPU"
"05/04/2023","ROUTINE INSPECTION","100%","FENG CHA CREVE COEUR","725 N NEW BALLAS RD","CREVE COEUR, MO 63141","FA0010734","DA2EK9CWO"
"05/04/2023","ROUTINE INSPECTION","100%","FENG CHA CREVE COEUR","725 N NEW BALLAS RD","CREVE COEUR, MO 63141","FA0010734","DAI0TTKIU"
"08/22/2024","ROUTINE INSPECTION","98%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DA6NLITJP"
"03/21/2024","ROUTINE INSPECTION","97%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DAZSUK0HJ"
"11/07/2023","ROUTINE INSPECTION","98%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DATOHU11Q"
"06/29/2023","ROUTINE INSPECTION","98%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DADQY23CT"
"02/21/2023","ROUTINE INSPECTION","99%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DAF7CCEU0"
"11/10/2022","FOLLOW UP INSPECTION","98%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DA0Y18A7N"
"10/17/2022","ROUTINE INSPECTION","90%","FENTON BAR & GRILL","701 RUDDER RD","FENTON, MO 63026","FA0003330","DA68BOJAJ"
"06/21/2024","ROUTINE INSPECTION","100%","FENTON CITY PARK CONCESSION STAND","1215 LARKIN WILLIAMS RD","FENTON, MO 63026","FA0004584","DATN60QDA"
"10/31/2023","ROUTINE INSPECTION","100%","FENTON CITY PARK CONCESSION STAND","1215 LARKIN WILLIAMS RD","FENTON, MO 63026","FA0004584","DA1LA4CEI"
"06/21/2024","ROUTINE INSPECTION","100%","FENTON SPORTS COMPLEX","945 LARKIN WILLIAMS RD","FENTON, MO 63026","FA0009731","DACRW4P0Y"
"06/13/2023","ROUTINE INSPECTION","95%","FENTON SPORTS COMPLEX","945 LARKIN WILLIAMS RD","FENTON, MO 63026","FA0009731","DAVXG702V"
"12/23/2024","ROUTINE INSPECTION","97%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DA9MDOBDG"
"07/31/2024","FOLLOW UP INSPECTION","94%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DANLBAF0U"
"07/17/2024","ROUTINE INSPECTION","92%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DABTDJERT"
"09/18/2023","ROUTINE INSPECTION","99%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DA5R5NGFZ"
"05/19/2023","ROUTINE INSPECTION","94%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DAEDXCDNA"
"11/28/2022","ROUTINE INSPECTION","98%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DABDCIQLQ"
"03/14/2022","ROUTINE INSPECTION","97%","FERGIES BAR & RESTAURANT","1699 LEMAY FERRY RD","SAINT LOUIS, MO 63125","FA0009476","DA3Y26GUA"
"03/19/2024","FOLLOW UP INSPECTION","96%","FERGUSON BREWING COMPANY","418 S FLORISSANT RD","SAINT LOUIS, MO 63135","FA0010863","DALPZLGVW"
"03/08/2024","ROUTINE INSPECTION","92%","FERGUSON BREWING COMPANY","418 S FLORISSANT RD","SAINT LOUIS, MO 63135","FA0010863","DAE4AICUJ"
"06/28/2023","ROUTINE INSPECTION","98%","FERGUSON BREWING COMPANY","418 S FLORISSANT RD","SAINT LOUIS, MO 63135","FA0010863","DALDUPDK4"
"12/09/2024","FOLLOW UP INSPECTION","99%","FERGUSON CHOP SUEY","63 N FLORISSANT RD","SAINT LOUIS, MO 63135-2331","FA0004474","DADQLGBYW"
"11/08/2024","ROUTINE INSPECTION","96%","FERGUSON CHOP SUEY","63 N FLORISSANT RD","SAINT LOUIS, MO 63135-2331","FA0004474","DANUSCNF4"
"09/01/2023","ROUTINE INSPECTION","94%","FERGUSON CHOP SUEY","63 N FLORISSANT RD","SAINT LOUIS, MO 63135-2331","FA0004474","DAORWSRUA"
"03/15/2023","ROUTINE INSPECTION","96%","FERGUSON CHOP SUEY","63 N FLORISSANT RD","SAINT LOUIS, MO 63135-2331","FA0004474","DAEXNTRTN"
"09/07/2022","ROUTINE INSPECTION","95%","FERGUSON CHOP SUEY","63 N FLORISSANT RD","SAINT LOUIS, MO 63135-2331","FA0004474","DAHYCSN0T"
"03/15/2022","ROUTINE INSPECTION","94%","FERGUSON CHOP SUEY","63 N FLORISSANT RD","SAINT LOUIS, MO 63135-2331","FA0004474","DAM0A8MLH"
"10/22/2024","FOLLOW UP INSPECTION","98%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DATBNZJ8X"
"10/07/2024","ROUTINE INSPECTION","95%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DAGQ7DMBA"
"02/29/2024","ROUTINE INSPECTION","99%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DA8H8YKIB"
"09/25/2023","ROUTINE INSPECTION","99%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DAP5VZTUL"
"03/15/2023","ROUTINE INSPECTION","99%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DAMZ0Z0M6"
"09/21/2022","ROUTINE INSPECTION","99%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DAWLZAZIM"
"03/30/2022","ROUTINE INSPECTION","99%","FERGUSON MIDDLE SCHOOL","701 JANUARY AVE","SAINT LOUIS, MO 63135-1807","FA0004578","DA3NWL3AS"
"07/08/2024","FOLLOW UP INSPECTION","98%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DARYEM0JV"
"06/24/2024","ROUTINE INSPECTION","94%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DANV0ICJI"
"09/13/2023","ROUTINE INSPECTION","100%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DAZGMNNXQ"
"05/22/2023","ROUTINE INSPECTION","100%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DAGGSF8LJ"
"02/08/2023","ROUTINE INSPECTION","99%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DAYAIYMA0"
"10/12/2022","ROUTINE INSPECTION","100%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DAI4FYRR0"
"06/23/2022","ROUTINE INSPECTION","100%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DAHPZC8MM"
"03/15/2022","ROUTINE INSPECTION","100%","FERGUSON SENIOR CENTER","1050 SMITH AVE","FERGUSON, MO 63135","FA0007382","DAX65UKXG"
"10/02/2024","ROUTINE INSPECTION","99%","FERGUSON-FLORISSANT STEAM ACADEMY (CATERING CENTER)","8855 DUNN RD","HAZELWOOD, MO 63042","FA0007915","DAYJTSDOR"
"02/23/2024","ROUTINE INSPECTION","99%","FERGUSON-FLORISSANT STEAM ACADEMY (CATERING CENTER)","8855 DUNN RD","HAZELWOOD, MO 63042","FA0007915","DA40T5Y0Z"
"10/09/2023","ROUTINE INSPECTION","100%","FERGUSON-FLORISSANT STEAM ACADEMY (CATERING CENTER)","8855 DUNN RD","HAZELWOOD, MO 63042","FA0007915","DAAB0KQ1J"
