"date","inspection_type","score","facility_name","address1","address2","facility_id","inspection_id_tag"
"06/28/2023","ROUTINE INSPECTION","99%","DIERBERGS SOUTHROADS","12420 TESSON FERRY RD","SAINT LOUIS, MO 63128-2702","FA0003858","DATSOIB0E"
"05/12/2022","ROUTINE INSPECTION","99%","DIERBERGS SOUTHROADS","12420 TESSON FERRY RD","SAINT LOUIS, MO 63128-2702","FA0003858","DAVYJRNWZ"
"07/09/2024","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAOKIJRNU"
"07/20/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAEPKHKZD"
"07/18/2022","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA0N0AZXO"
"12/02/2024","ROUTINE INSPECTION","99%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAATPDS10"
"12/01/2023","ROUTINE INSPECTION","98%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DASMVN2EA"
"12/07/2022","ROUTINE INSPECTION","99%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA00I0FRB"
"12/02/2024","ROUTINE INSPECTION","98%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAQ2WPF2E"
"12/01/2023","ROUTINE INSPECTION","99%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA5S17FM9"
"12/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA8HX5D7F"
"07/23/2024","FOLLOW UP INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAQHJHVC0"
"07/09/2024","ROUTINE INSPECTION","96%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA7URN7HT"
"01/25/2024","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAAKRF4RG"
"07/20/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA0IZJM4T"
"01/19/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAYWXNUPA"
"07/18/2022","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAI2TRODE"
"12/02/2024","ROUTINE INSPECTION","98%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DATRXDVXF"
"07/23/2024","FOLLOW UP INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAS4V8KX0"
"07/09/2024","ROUTINE INSPECTION","96%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAAZJRENW"
"03/15/2024","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAQQF3QZN"
"12/01/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAZ1PLU0X"
"07/20/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAZ4PSYJB"
"01/19/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DARMYOWER"
"07/18/2022","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA37NS1AX"
"03/09/2022","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA6KVWA0U"
"07/09/2024","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAGLSKBIY"
"07/20/2023","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DA2XMVNZC"
"07/18/2022","ROUTINE INSPECTION","100%","DIERBERGS TELEGRAPH","5640 TELEGRAPH RD","SAINT LOUIS, MO 63129-4243","FA0003857","DAKKTFOCI"
"01/29/2024","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAXYFXADW"
"11/06/2023","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAK8RQE3C"
"03/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAKWR37WA"
"07/23/2024","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAK8MPPZA"
"01/29/2024","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DA5KHB5BT"
"11/06/2023","ROUTINE INSPECTION","98%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DATABZLNC"
"03/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DATTFBB4H"
"07/23/2024","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAFF0DAIC"
"01/29/2024","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAEURGROM"
"11/06/2023","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DA0HMVADJ"
"03/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAJGAOWOY"
"07/23/2024","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAMPCITDK"
"01/29/2024","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAPHR6I8D"
"11/06/2023","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAH4TT8E1"
"03/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAZAJCRHB"
"07/23/2024","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAAFBWBEC"
"01/29/2024","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAAG8ZRQZ"
"11/06/2023","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAGOI9ARS"
"03/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAYELVN6V"
"01/29/2024","ROUTINE INSPECTION","97%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAORI100H"
"11/06/2023","ROUTINE INSPECTION","99%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DAPP8XNQW"
"03/07/2022","ROUTINE INSPECTION","100%","DIERBERGS TOWNE CENTER","2460 TAYLOR RD","GROVER, MO 63040-1222","FA0003856","DABHIBLIK"
"02/21/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAGZRUN46"
"03/30/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAPW8KWUI"
"03/02/2022","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAW0VJEYO"
"02/21/2024","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAG5RRJN9"
"03/30/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAZSBZ0TM"
"03/02/2022","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAQJYVENW"
"08/07/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAVV40MWW"
"07/26/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DABAE0JIM"
"07/27/2022","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DA0KMBCVM"
"08/07/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DADFTLNHX"
"02/21/2024","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAEHQWFVJ"
"07/26/2023","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DA9LMNK0A"
"03/30/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAFALXTXJ"
"12/08/2022","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAAXPAVPK"
"07/27/2022","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAIUYCEWO"
"03/02/2022","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAOLROW5X"
"11/19/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAGWFUUM6"
"08/07/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DABZDIRBF"
"04/09/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAKJATXCH"
"12/06/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAMBOEVLT"
"07/26/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAWLYZFA2"
"03/30/2023","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DANQEPOUT"
"12/08/2022","ROUTINE INSPECTION","99%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DARFI06CL"
"07/27/2022","ROUTINE INSPECTION","98%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DA2AZKTXL"
"03/02/2022","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DASSVQRY4"
"08/07/2024","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAHKJCRUV"
"07/26/2023","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAXTX7398"
"07/27/2022","ROUTINE INSPECTION","100%","DIERBERGS WARSON WOODS","9901 MANCHESTER RD","SAINT LOUIS, MO 63122-1903","FA0003064","DAAPANENV"
"08/22/2024","ROUTINE INSPECTION","97%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DABESR3MG"
"08/18/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAFZW020Q"
"09/06/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAY04P2VC"
"03/28/2024","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAUTE8K4I"
"01/17/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAQSEEIAW"
"03/04/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA06I3UQM"
"08/03/2024","ROUTINE INSPECTION","96%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA9G2RXQY"
"01/25/2024","ROUTINE INSPECTION","97%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DASKQK0XH"
"08/18/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAIKPLMNJ"
"03/02/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DACIYLREK"
"09/13/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAL10RJKM"
"03/22/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAMYABPNY"
"08/03/2024","ROUTINE INSPECTION","98%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAEY10SMC"
"01/25/2024","ROUTINE INSPECTION","99%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA1FORNJR"
"08/18/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAUUSME5N"
"03/02/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA0MUY00T"
"09/13/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAKONROUB"
"03/22/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAP1LKRJJ"
"08/03/2024","ROUTINE INSPECTION","98%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DADW05ELK"
"01/25/2024","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA0V566LS"
"07/06/2023","ROUTINE INSPECTION","95%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA0FWIDHV"
"07/06/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAB9DUJIL"
"01/03/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA4RMXCGS"
"08/24/2022","ROUTINE INSPECTION","99%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAHJUTHPY"
"02/25/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAUH0TWZE"
"07/19/2024","ROUTINE INSPECTION","99%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAUQQ52OT"
"01/25/2024","ROUTINE INSPECTION","96%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA2M2X7GL"
"12/26/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAINL9G9W"
"07/20/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAZAFOB20"
"03/23/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAGAC4985"
"12/06/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAAT7KJIE"
"07/22/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DAOQ0ZNGF"
"03/22/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DA0HRGYLM"
"01/25/2024","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DABV2QW0R"
"01/10/2023","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DANRJA1V0"
"03/04/2022","ROUTINE INSPECTION","100%","DIERBERGS WEST OAK","11481 OLIVE BLVD","SAINT LOUIS, MO 63141-7184","FA0003855","DANMFNUSC"
"03/13/2024","ROUTINE INSPECTION","98%","DIRT CHEAP #504","15221 MANCHESTER RD","BALLWIN, MO 63011","FA0007521","DASVJLE8E"
"02/23/2023","ROUTINE INSPECTION","93%","DIRT CHEAP #504","15221 MANCHESTER RD","BALLWIN, MO 63011","FA0007521","DAA2G9YEL"
"03/13/2024","ROUTINE INSPECTION","100%","DIRT CHEAP #504","15221 MANCHESTER RD","BALLWIN, MO 63011","FA0007521","DAPPP0UHB"
"02/23/2023","ROUTINE INSPECTION","97%","DIRT CHEAP #504","15221 MANCHESTER RD","BALLWIN, MO 63011","FA0007521","DAPJKWW4G"
"04/29/2024","ROUTINE INSPECTION","99%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DAN2Y9NBU"
"04/26/2023","ROUTINE INSPECTION","99%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DAPNWACVY"
"05/18/2022","FOLLOW UP INSPECTION","100%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DAMSKVQZ1"
"05/10/2022","ROUTINE INSPECTION","97%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DAQGNG7JR"
"04/29/2024","ROUTINE INSPECTION","99%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DAG2QRS0G"
"04/26/2023","ROUTINE INSPECTION","99%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DABPHTNQU"
"05/10/2022","ROUTINE INSPECTION","99%","DIRT CHEAP #533","8445 GRAVOIS RD","AFFTON, MO 63123","FA0007525","DA06IP27Z"
"07/09/2024","ROUTINE INSPECTION","100%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAJX0RXZM"
"08/10/2023","ROUTINE INSPECTION","100%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAS5P3QYD"
"07/25/2022","ROUTINE INSPECTION","100%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DACNJTGW1"
"07/09/2024","ROUTINE INSPECTION","99%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DA008TK80"
"08/10/2023","ROUTINE INSPECTION","100%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAMEBODRK"
"07/25/2022","ROUTINE INSPECTION","100%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAZF0ZJWB"
"07/09/2024","ROUTINE INSPECTION","99%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DASQPL8PD"
"11/20/2023","ROUTINE INSPECTION","100%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAUOBOZER"
"05/12/2023","ROUTINE INSPECTION","99%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAWAQHOFU"
"07/25/2022","ROUTINE INSPECTION","98%","DOUBLETREE HOTEL","16625 SWINGLEY RIDGE RD","CHESTERFIELD, MO 63017-1715","FA0003824","DAMOHSIRE"
"03/14/2024","ROUTINE INSPECTION","100%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DAMJMHIOE"
"02/09/2023","ROUTINE INSPECTION","97%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DAKSCIIPI"
"08/27/2024","ROUTINE INSPECTION","99%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DA0J0AI5R"
"03/14/2024","ROUTINE INSPECTION","97%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DAHCZTDFO"
"04/24/2023","FOLLOW UP INSPECTION","100%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DA4RFF7Q2"
"04/12/2023","ROUTINE INSPECTION","95%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DAUBKU0KY"
"04/20/2022","ROUTINE INSPECTION","96%","DOUBLETREE WESTPORT","1973 CRAIGSHIRE DR","SAINT LOUIS, MO 63146","FA0001944","DAGLFLECO"
"02/29/2024","ROUTINE INSPECTION","100%","DRURY INN & SUITES","8700 EAGER RD","SAINT LOUIS, MO 63144-1427","FA0001844","DAHTNDJ0T"
"07/14/2023","ROUTINE INSPECTION","94%","DRURY INN & SUITES","8700 EAGER RD","SAINT LOUIS, MO 63144-1427","FA0001844","DAUIHSWA5"
"06/17/2022","ROUTINE INSPECTION","100%","DRURY INN & SUITES","8700 EAGER RD","SAINT LOUIS, MO 63144-1427","FA0001844","DA809LHGD"
"02/29/2024","ROUTINE INSPECTION","99%","DRURY INN & SUITES","8700 EAGER RD","SAINT LOUIS, MO 63144-1427","FA0001844","DAESDMHP7"
"07/14/2023","ROUTINE INSPECTION","99%","DRURY INN & SUITES","8700 EAGER RD","SAINT LOUIS, MO 63144-1427","FA0001844","DA0KFZ9C7"
"06/17/2022","ROUTINE INSPECTION","100%","DRURY INN & SUITES","8700 EAGER RD","SAINT LOUIS, MO 63144-1427","FA0001844","DAODS1WUW"
"12/18/2024","2ND FOLLOW UP INSPECTION","99%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DAPLN395W"
"11/21/2024","FOLLOW UP INSPECTION","95%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DAFAWM3B0"
"11/07/2024","ROUTINE INSPECTION","91%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DAQCH8XLC"
"03/09/2023","ROUTINE INSPECTION","99%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DAT3OBI68"
"04/05/2022","ROUTINE INSPECTION","99%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DARLBNTZT"
"11/07/2024","ROUTINE INSPECTION","100%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DAXUEVKHE"
"03/09/2023","ROUTINE INSPECTION","100%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DAWGDLYDG"
"04/05/2022","ROUTINE INSPECTION","100%","DRURY INN - ST LOUIS AIRPORT","10490 NATURAL BRIDGE RD","SAINT LOUIS, MO 63134-3304","FA0001943","DASRF8FOE"
"01/11/2024","ROUTINE INSPECTION","97%","DRURY INN ST. LOUIS SOUTHWEST","5 LAMBERT DRURY DR","VALLEY PARK, MO 63088","FA0001907","DAHGVV0Y2"
"07/12/2023","ROUTINE INSPECTION","99%","DRURY INN ST. LOUIS SOUTHWEST","5 LAMBERT DRURY DR","VALLEY PARK, MO 63088","FA0001907","DAW8ZWIBZ"
